region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alberta,2022-02-01,,estimate,1253,2532.1,3638,26,388.8,821.2,1834.4,3178.2,9203.2
Alberta,2022-02-02,,estimate,588,1110,1481.6,18,192,409.6,829.4,1450.2,3933.4
Alberta,2022-02-03,,estimate,572,1041,1396,14,163.8,377,839.8,1402,3478.2
Alberta,2022-02-04,,estimate,595.5,1162.2,1513.7,17,187.8,411,876.8,1484.2,4356.4
Alberta,2022-02-05,,estimate,671.5,1326.7,1934.4,15.9,189,450.6,988.8,1691.2,4798.4
Alberta,2022-02-06,,estimate,561,1116.6,1708.9,16,164,370.6,790.4,1372.5,3996.7
Alberta,2022-02-07,,estimate,505.5,1103.2,1837.6,13,162.8,342.6,769.4,1315.2,4096
Alberta,2022-02-08,,estimate,1931,4128.8,6206.1,52,556.2,1262.8,2734,5085.8,15247.6
Alberta,2022-02-09,,estimate,941,1877.8,2861.2,22,283,595,1356.4,2381.5,6484.9
Alberta,2022-02-10,,estimate,930.5,1928.1,2929.6,25,288,620.2,1334.4,2408,7253.7
Alberta,2022-02-11,,estimate,900.5,1819,2868.5,26.9,267,610,1314.2,2223.2,6488.4
Alberta,2022-02-12,,estimate,972.5,1994.7,2802.4,22,301.2,665,1468.4,2527.5,7367.2
Alberta,2022-02-13,,estimate,757,1535.2,2329.6,21.9,210,499.4,1091.4,1890,5604.8
Alberta,2022-02-14,,estimate,627.5,1229.3,1729.4,15,194,429.6,892,1527.8,4683
Alberta,2022-02-15,,estimate,1883.5,3984.2,6146.3,43.9,565.5,1288.2,2844.8,5080.5,14471.3
Alberta,2022-02-16,,estimate,887,1761,2657.5,23,257.5,589.6,1229.8,2190.2,6649.3
Alberta,2022-02-17,,estimate,800,1514.1,2084.5,20,270.2,541,1122,1966.5,5311.6
Alberta,2022-02-18,,estimate,734.5,1463.5,2302.7,21.9,223,484,1075,1883,5101.4
Alberta,2022-02-19,,estimate,670,1334.6,1931.2,15,196,443.6,951,1654.5,4973.1
Alberta,2022-02-20,,estimate,540,1100.5,1738.7,18,177,374.2,762.4,1357.5,3948.4
Alberta,2022-02-21,,estimate,386.5,810,1264.1,9,104,252.6,571.8,991.2,2963.7
Alberta,2022-02-22,,estimate,1247.5,2705.5,4480.6,34,365,809.6,1789.4,3148,9798.2
Alberta,2022-02-23,,estimate,513.5,1055.3,1675.3,15,164.8,344,740.4,1278.2,3842.3
Alberta,2022-02-24,,estimate,433,907.5,1373.9,11.9,141,285,633.6,1137,3394.2
Alberta,2022-02-25,,estimate,425.5,885.8,1364.5,12,134.8,291.6,600.8,1097.2,3093.7
Alberta,2022-02-26,,estimate,404,807.8,1204.3,11.9,115,268,579.4,1015.2,3017.8
Alberta,2022-02-27,,estimate,294,592.3,937.4,5,85.8,198,412.4,724.5,2163.2
Alberta,2022-02-28,,estimate,232.5,519.1,866.8,6,64.8,150.6,349.4,624,1848.5
Alberta,2022-03-01,,estimate,800,1681.9,2628.1,19,236,510,1142,2012,6611.3
Alberta,2022-03-02,,estimate,334,699.4,1005.7,9,106.8,234,488.8,885.8,2681.4
Alberta,2022-03-03,,estimate,301,600.5,845.7,8,91.8,206,449,782.2,2029
Alberta,2022-03-04,,estimate,290,598.3,907.1,8,87.8,185.6,422.8,770.2,2143.1
Alberta,2022-03-05,,estimate,297.5,585.4,835.6,7,89,192.6,424,744.2,2107.8
Alberta,2022-03-06,,estimate,227,482.8,696.1,6,71,150,345.4,611.2,1731.3
Alberta,2022-03-07,,estimate,198,400.8,595.3,5,57,128.6,280,509,1479.1
Alberta,2022-03-08,,estimate,631,1336,2204.6,15,191,409.6,877.4,1569.8,4917.7
Alberta,2022-03-09,,estimate,293.5,599.5,879.3,10,96.8,198,425.4,722.5,2225.8
Alberta,2022-03-10,,estimate,251.5,540.7,794.9,7,73.8,170,379.8,665,1993.1
Alberta,2022-03-11,,estimate,251,506.4,743.7,7,78,169,365,635.2,1847.4
Alberta,2022-03-12,,estimate,273.5,542.8,760.7,7,85,186,395,692.5,2006
Alberta,2022-03-13,,estimate,210.5,420.8,652.2,4,61,142,300.4,543.2,1516
Alberta,2022-03-14,,estimate,171,358.5,526.8,4,57,118,249,453.2,1264.4
Alberta,2022-03-15,,estimate,609.5,1249,1774.4,15,174.5,382.8,874,1621,4613.7
Alberta,2022-03-16,,estimate,258,542.7,818.7,7,78.5,183.2,380.4,672.5,1988
Alberta,2022-03-17,,estimate,231.5,491.9,850.9,5,64,147,343,598.5,1869
Alberta,2022-03-18,,estimate,220.5,471.6,682.9,5,70,152,329.4,604.5,1738.1
Alberta,2022-03-19,,estimate,234.5,483.9,775.5,6,73,151.2,346,610,1763.1
Alberta,2022-03-20,,estimate,185,363.9,518.2,4,50,117.6,268.4,481,1227
Alberta,2022-03-21,,estimate,150,321.2,489.5,5,48,98.6,218,379,1151.4
Alberta,2022-03-22,,estimate based on partial data,475.5,916,1270.3,12,143,297.6,696.4,1187,3392.3
Alberta,2022-03-23,,estimate based on partial data,207,455.1,677.9,6,62,135,321,564.2,1731.2
Alberta,2022-03-24,,estimate based on partial data,201,400.6,623.5,3,56.8,131,289,484.8,1454.2
Alberta,2022-03-25,,estimate based on partial data,181,410.5,702.8,5,53,115.6,267.4,490,1645.2
Alberta,2022-03-26,,estimate based on partial data,191,396.2,581.8,4,52,121.6,290,512.8,1460
Alberta,2022-03-27,,estimate based on partial data,148,323.6,520.8,3.9,48,103,213,378,1180
Alberta,2022-03-28,,estimate based on partial data,111,268.7,443,3,35,76,171.4,306.5,1082.1
Alberta,2022-03-29,,estimate based on partial data,438,815.9,1083.5,13,135,292,633.4,1072.2,2781.1
Alberta,2022-03-30,,estimate based on partial data,163.5,471.1,1280.2,4,46,103,244,468.5,1695.1
Alberta,2022-03-31,,estimate based on partial data,135.5,452.3,1225.8,3,40,86,209,406,1832.1
Alberta,2022-04-01,,forecast,147,503,1285.3,2,42.8,92,224.4,448.2,1958.1
Alberta,2022-04-02,,forecast,143,717.4,4163.5,2,40,88.6,230,494,2414.7
Alberta,2022-04-03,,forecast,112,1003.5,11984.9,2,27,65,172.4,378.5,2474.4
Alberta,2022-04-04,,forecast,92,2314.3,66998.8,1,23.8,56,149,346.2,2175.5
Alberta,2022-04-05,,forecast,325.5,19687.1,694779.7,6,79,190,535.8,1167.2,7677.4
Alberta,2022-04-06,,forecast,133,155583.5,6625734.4,2,29,73,233.8,616.8,6443.1
Alberta,2022-04-07,,forecast,116,114917.9,4756771.1,1,26,65,213,557.2,7719.5
British Columbia,2022-02-01,,estimate,980,994.6,244.2,628,824,916,1035.4,1147,1408.1
British Columbia,2022-02-02,,estimate,1196,1230,317.4,770,1013.8,1114.6,1284,1429.2,1788.1
British Columbia,2022-02-03,,estimate,1256,1281.5,319.8,814,1061,1179,1333,1470.2,1864
British Columbia,2022-02-04,,estimate,1200,1220.8,295,781,1009.8,1121,1272.4,1397,1741.1
British Columbia,2022-02-05,,estimate,1217.5,1236.4,298.7,781.9,1032,1141,1304,1427,1751
British Columbia,2022-02-06,,estimate,1090.5,1112.9,277.3,706,923,1022,1159.4,1284.5,1582.1
British Columbia,2022-02-07,,estimate,940.5,961.5,237.5,621,795,881,999,1101.2,1386.2
British Columbia,2022-02-08,,estimate,1167,1191,299.1,754,978,1097.6,1236.8,1365,1740.1
British Columbia,2022-02-09,,estimate,1402.5,1434.4,355.8,927,1184.8,1309.2,1495.4,1634.2,2087.1
British Columbia,2022-02-10,,estimate,1372.5,1406.9,356.5,882,1165,1283.6,1454.4,1617.2,2044.1
British Columbia,2022-02-11,,estimate,1185.5,1217.2,298.1,789.9,1008.8,1116.6,1261.4,1390.2,1739
British Columbia,2022-02-12,,estimate,1067,1091.3,266.8,693.9,909,1006,1133,1246,1585.2
British Columbia,2022-02-13,,estimate,845,861.3,213.2,550.9,715,790,897,984.2,1219
British Columbia,2022-02-14,,estimate,643,660.1,159.8,418,547,606.6,684.4,759,947.1
British Columbia,2022-02-15,,estimate,726,743.8,189.9,470,612.8,684,770,848.2,1069.1
British Columbia,2022-02-16,,estimate,820,844.8,214.9,528,693,774.6,877,971.2,1232
British Columbia,2022-02-17,,estimate,759.5,777.5,190.8,501.9,644,709,805,890.2,1130.2
British Columbia,2022-02-18,,estimate,661,676.1,170.7,433,557,624,695,771,971.1
British Columbia,2022-02-19,,estimate,588,604.1,151.3,389,500.8,553,626,687,871
British Columbia,2022-02-20,,estimate,471,484.6,123.1,314.9,397,442,498,553,710
British Columbia,2022-02-21,,estimate,380,387,96.2,245,319,357,403,445,563
British Columbia,2022-02-22,,estimate,441,452.7,111.7,294.9,371.8,415.6,470,518,653
British Columbia,2022-02-23,,estimate,526,538.9,131,353,446,494,558,613,774
British Columbia,2022-02-24,,estimate,518,529.8,131,334.9,439,489,549,608,762
British Columbia,2022-02-25,,estimate,458,470.5,120.6,297,385,427,490,543.2,678
British Columbia,2022-02-26,,estimate,437,450.4,109.9,286,376,416,466,517,647.1
British Columbia,2022-02-27,,estimate,366,371.9,90.8,236.9,309,344.6,389,426,537
British Columbia,2022-02-28,,estimate,300,305.5,75,194,252,281,320,351.2,439
British Columbia,2022-03-01,,estimate,356,366.2,90.6,235.9,303,335,378,422.2,532
British Columbia,2022-03-02,,estimate,433,440.9,108.9,280,368,406,456,505.2,639
British Columbia,2022-03-03,,estimate,423,432,106.6,274.9,356,397,446.4,496,626
British Columbia,2022-03-04,,estimate,378,384.9,97,246,314,354,400.4,443.2,557
British Columbia,2022-03-05,,estimate,353,361.7,88.7,227,300,334,377,416,520.1
British Columbia,2022-03-06,,estimate,288,294.2,72.9,186,244,269,307,337.2,426
British Columbia,2022-03-07,,estimate,231,236.9,60.1,147,194,216,246,274,343
British Columbia,2022-03-08,,estimate,272,278.2,66.6,178.9,232.8,256,288.4,320,395
British Columbia,2022-03-09,,estimate,323,328.7,80.7,210,273,303,343,376.2,471
British Columbia,2022-03-10,,estimate,310,317.3,80.4,201,262,291,328,363,464
British Columbia,2022-03-11,,estimate,274.5,282.4,71.8,178,232,258,294,323,412
British Columbia,2022-03-12,,estimate,254,259.6,66,163,213,237,270,297,378
British Columbia,2022-03-13,,estimate,207,210.5,55.3,129,172,193,219,245.2,306
British Columbia,2022-03-14,,estimate,167,171.6,43.7,108,142,157,178,197,249
British Columbia,2022-03-15,,estimate,199,204.5,52.8,130,167,187,212,235,301
British Columbia,2022-03-16,,estimate,242,247.9,64.4,149,204,227,260,286,360
British Columbia,2022-03-17,,estimate,239,246,61.8,153,203,226,255,284,361
British Columbia,2022-03-18,,estimate,219,224.6,56.6,144,186,206,233,256,325
British Columbia,2022-03-19,,estimate,210,215.9,54.3,137,176,198,224,251,313
British Columbia,2022-03-20,,estimate,180,184,47.9,116,149,169,192,212,269
British Columbia,2022-03-21,,estimate,154,157.5,40.3,98,129,143,165,182,229
British Columbia,2022-03-22,,estimate based on partial data,190,195.5,50.6,122,160,178,203,225,284
British Columbia,2022-03-23,,estimate based on partial data,240,245.6,62.8,157,203,226,254,281,355
British Columbia,2022-03-24,,estimate based on partial data,251,257.4,64.6,160,213,238,269,297.2,370.1
British Columbia,2022-03-25,,estimate based on partial data,235,241.6,62,151,198.8,221,250,279.2,352
British Columbia,2022-03-26,,estimate based on partial data,235,242.2,63.8,151,196,219,252,280,354
British Columbia,2022-03-27,,estimate based on partial data,207,211.4,53.9,133,173,193,221,243,307
British Columbia,2022-03-28,,estimate based on partial data,176,180.6,47,109,148,166,189,211,262
British Columbia,2022-03-29,,estimate based on partial data,219,225.5,60.4,140,183,204,233,260,333
British Columbia,2022-03-30,,estimate based on partial data,280,289.4,78,182,233,261,300,335,435
British Columbia,2022-03-31,,estimate based on partial data,289,299.8,84.8,181,240,270,311,348,452
British Columbia,2022-04-01,,forecast,270,284.1,93,160,220,251,292,336,452
British Columbia,2022-04-02,,forecast,269,290.4,117.7,146,208,247,296,344,515
British Columbia,2022-04-03,,forecast,230,259.5,140,113.9,171,206,254,307,503.1
British Columbia,2022-04-04,,forecast,191,235,178.8,84,138,168,220.4,279.2,520
British Columbia,2022-04-05,,forecast,235,317.8,325.3,94,161,201,279,364,798
British Columbia,2022-04-06,,forecast,293,445,614.2,101.9,182.8,243,351,483.2,1223.1
British Columbia,2022-04-07,,forecast,293.5,525.6,967.5,92,173.8,239,363,519,1639.1
Manitoba,2022-02-01,,estimate,112,249.2,354.4,1,31,73,171,315,971.1
Manitoba,2022-02-02,,estimate,148,309.1,431.1,2,41.8,94.6,228.4,399,1164.2
Manitoba,2022-02-03,,estimate,155,322.6,489.7,2,39.8,96,228,404.2,1158.1
Manitoba,2022-02-04,,estimate,167,387.9,580.4,3,45.8,102,255.4,483,1492.4
Manitoba,2022-02-05,,estimate,53,143.8,252.7,1,15,34,83,169,559
Manitoba,2022-02-06,,estimate,265,538.9,791,5,70,165.6,383,664.8,2025.4
Manitoba,2022-02-07,,estimate,138,315.1,470.9,2,36,82.6,213,394.2,1244
Manitoba,2022-02-08,,estimate,218.5,460.4,728.7,3,58,137.6,315,562,1614.4
Manitoba,2022-02-09,,estimate,268,601.9,930.8,5,72,180,396.4,754.5,2229.1
Manitoba,2022-02-10,,estimate,268,607,940.1,4,73,173,400,744.2,2361.2
Manitoba,2022-02-11,,estimate,321,699.7,1032.8,5,90.8,211,492.8,878.8,2586.4
Manitoba,2022-02-12,,estimate,100,254.7,444.9,1,26,64,146,292,1033.1
Manitoba,2022-02-13,,estimate,380,846,1264.2,5,106.8,241.6,577.4,1097.5,3190.1
Manitoba,2022-02-14,,estimate,186,398.5,578.2,4,52.8,120,276.8,506.2,1530.4
Manitoba,2022-02-15,,estimate,255.5,516.1,795.6,3,69.8,165,388.4,664.2,1777.4
Manitoba,2022-02-16,,estimate,295,617.3,943.3,4,76,188,426.4,783.2,2290.3
Manitoba,2022-02-17,,estimate,270,579.3,954.8,4.9,77,173.6,412.4,755.8,2147.6
Manitoba,2022-02-18,,estimate,306,650.3,991.9,8,87,196.2,439.4,795.2,2455.1
Manitoba,2022-02-19,,estimate,77,206.5,397.4,1,19,48,116,224,830.2
Manitoba,2022-02-20,,estimate,297.5,662.4,1007,6,86,205.6,438.2,812,2569.3
Manitoba,2022-02-21,,estimate,146.5,316.9,506.3,3,42,97,214,401.2,1197
Manitoba,2022-02-22,,estimate,172.5,381.3,579.8,4,51,119,261.4,481,1459.4
Manitoba,2022-02-23,,estimate,196,430.7,655.6,4,52,127.6,302,545.2,1583.4
Manitoba,2022-02-24,,estimate,174,376.8,595.1,2,45,107,256.4,458,1468.2
Manitoba,2022-02-25,,estimate,182.5,410.3,685.3,4,46,119.6,287,495,1544.2
Manitoba,2022-02-26,,estimate,50,136.8,259,0,12,31,81.4,142.2,541.2
Manitoba,2022-02-27,,estimate,180.5,408.1,621.8,3,47,113,273,508,1567.1
Manitoba,2022-02-28,,estimate,86,190.3,295.8,1,23,59,126.4,228.2,698.3
Manitoba,2022-03-01,,estimate,112.5,237.8,349.6,1,29,70,161.4,298,908.3
Manitoba,2022-03-02,,estimate,119,265.7,442.9,2,33,81,173,314.2,1004.2
Manitoba,2022-03-03,,estimate,106,251,407,2,28,68,164.4,301.5,978.7
Manitoba,2022-03-04,,estimate,135,295,496.1,2,36,85.6,198.4,353.8,1082.2
Manitoba,2022-03-05,,estimate,33,95.3,196.3,0,8,21,50,98,399.1
Manitoba,2022-03-06,,estimate,131,294.7,449.3,2,35,82,200.4,354.2,1127.1
Manitoba,2022-03-07,,estimate,62,145.8,244.3,1,17.8,41,93,171.2,548.2
Manitoba,2022-03-08,,estimate,90,195.2,304.2,1,21,55,134,244.2,734.1
Manitoba,2022-03-09,,estimate,106.5,229.6,353.6,2,28,69,157,276,863.2
Manitoba,2022-03-10,,estimate,92,219,349.6,1,26,60,147,273,817.4
Manitoba,2022-03-11,,estimate,116.5,257.7,394.9,2,34,78.6,171.4,314,1001.2
Manitoba,2022-03-12,,estimate,35,99.8,189,0,9,22,53,103.2,441
Manitoba,2022-03-13,,estimate,135,287.8,420.3,2,37,87,201,357,1119.1
Manitoba,2022-03-14,,estimate,61.5,149,285,1,16,37.6,96,181,534.1
Manitoba,2022-03-15,,estimate,87,187.6,289,1,24,57,129,230,698.3
Manitoba,2022-03-16,,estimate,103.5,210.7,299.9,1,25,63,151.4,274,764.1
Manitoba,2022-03-17,,estimate,96,207.5,308.7,1.9,26,62,144,262.2,792
Manitoba,2022-03-18,,estimate,111,240,373.4,1,30,71,168,295.5,892.7
Manitoba,2022-03-19,,estimate,34,79.9,132.9,0,9,21,51.4,93.2,310
Manitoba,2022-03-20,,estimate,131,272,422.7,2,31.8,81,191,340.2,989.1
Manitoba,2022-03-21,,estimate,60,133.1,204.8,1,15,36,91,172,497
Manitoba,2022-03-22,,estimate based on partial data,75,171.2,282.8,1,21,48,113,205,662.3
Manitoba,2022-03-23,,estimate based on partial data,73,189.8,351.6,1,19,48,114.4,210.2,725.1
Manitoba,2022-03-24,,estimate based on partial data,77,181.7,299,2,20,48,118.4,221,756
Manitoba,2022-03-25,,estimate based on partial data,90,210.9,356.9,1,23,56,135,246,795.1
Manitoba,2022-03-26,,estimate based on partial data,23,53.9,87.2,0,7,16,36,63.2,195
Manitoba,2022-03-27,,estimate based on partial data,85.5,224.3,447.4,1,20,51,127,239,869.4
Manitoba,2022-03-28,,estimate based on partial data,37,112.4,238.9,0,9,23,57,117,469
Manitoba,2022-03-29,,estimate based on partial data,38,134.1,317.5,0,10,25,62,129,564.3
Manitoba,2022-03-30,,estimate based on partial data,47,164.1,401.9,0,12,28,74,157.5,668
Manitoba,2022-03-31,,estimate based on partial data,42,169.7,711.4,0,10,25,66,132,615.1
Manitoba,2022-04-01,,forecast,45,200.8,667.9,0,12,27,70,150,813.9
Manitoba,2022-04-02,,forecast,11,43.1,154.8,0,3,7,17,35,161
Manitoba,2022-04-03,,forecast,38.5,225.9,881.8,0,8.8,22,66,141,912.2
Manitoba,2022-04-04,,forecast,17,169.5,1186.7,0,3,9,30,72,530.4
Manitoba,2022-04-05,,forecast,18,293.9,2677,0,4,10,30,78,771.2
Manitoba,2022-04-06,,forecast,18,305.8,2876.1,0,4,11,32,88.2,934.3
Manitoba,2022-04-07,,forecast,16,975.6,25602.8,0,3,8.6,29,80,1127.9
New Brunswick,2022-02-01,,estimate,49,149.7,291.1,0,10,30,82,159,597.1
New Brunswick,2022-02-02,,estimate,61,184.1,423.4,0,12,33,98,196.2,714.3
New Brunswick,2022-02-03,,estimate,71,205.8,361.7,0,16,43,119,246,825.2
New Brunswick,2022-02-04,,estimate,98,293.1,664.7,0,22,58,160,322,1221.1
New Brunswick,2022-02-05,,estimate,923.5,2879.8,6321.2,6,190.5,532,1480.2,3018.5,11536.2
New Brunswick,2022-02-06,,estimate,22.5,67.6,138.9,0,4,13,35,74,260
New Brunswick,2022-02-07,,estimate,158,484.6,991.1,1,31,91,261.4,557.2,1949
New Brunswick,2022-02-08,,estimate,136,404.5,755.2,0,28,77.6,221,445.2,1759.4
New Brunswick,2022-02-09,,estimate,166.5,475.8,935.5,1,34,99,275.4,550,1836
New Brunswick,2022-02-10,,estimate,200.5,558.8,945.1,1,42,119,337,659.2,2326.1
New Brunswick,2022-02-11,,estimate,226,687.9,1521.9,1,46.8,127,366.4,773.2,2908.3
New Brunswick,2022-02-12,,estimate,1757,6305.5,15373.9,11.9,357.5,978.6,3172.2,6358.2,25071.9
New Brunswick,2022-02-13,,estimate,50,144,319,0,10,30,78,149,577.2
New Brunswick,2022-02-14,,estimate,286,820.9,1509.4,2,53.8,165.6,448,900.8,3370.1
New Brunswick,2022-02-15,,estimate,233,650.4,1137.3,1,44,135,372.4,760,2622.3
New Brunswick,2022-02-16,,estimate,252,706.2,1201.6,1,53.8,149.6,415.4,829,2843.3
New Brunswick,2022-02-17,,estimate,309.5,804.7,1488.4,1,60.8,167,485.4,955.2,3161.1
New Brunswick,2022-02-18,,estimate,307.5,868.7,1482.8,2,56,165.6,476,1022.5,3585.3
New Brunswick,2022-02-19,,estimate,2454.5,7084.6,14001.7,18.9,475.5,1373.8,3947.4,7823.8,28955
New Brunswick,2022-02-20,,estimate,51,160.7,306.3,0,10,30,86,177,657
New Brunswick,2022-02-21,,estimate,278,847.6,1537.1,1,49,150.6,472.2,979,3570.2
New Brunswick,2022-02-22,,estimate,237,665.5,1239.4,1,44,134.2,389,777.5,2690.2
New Brunswick,2022-02-23,,estimate,230,647.6,1157,1,44,130.6,362,711.2,2789.4
New Brunswick,2022-02-24,,estimate,251.5,659.3,1384.2,1,50,143,375.4,766.2,2728.2
New Brunswick,2022-02-25,,estimate,220,679.7,1199.7,1,46,136,377.4,738.2,3035.2
New Brunswick,2022-02-26,,estimate,1973.5,5778.1,11531.4,14,397,1169.6,3263,6355,21929.2
New Brunswick,2022-02-27,,estimate,43,133.9,298.8,0,8,23,70,139,529.7
New Brunswick,2022-02-28,,estimate,222,656.4,1483.6,1,47,130,358.4,744,2432
New Brunswick,2022-03-01,,estimate,162,449.7,779.5,1,30,94.6,267.4,514.2,1876
New Brunswick,2022-03-02,,estimate,155,437.4,821.3,1,28,89,262.4,504.2,1796.4
New Brunswick,2022-03-03,,estimate,157,456.1,908.6,1,29,85,253,510,1820.2
New Brunswick,2022-03-04,,estimate,161,454.9,869.1,1,36,97,259,501,1872
New Brunswick,2022-03-05,,estimate,1205,3687.7,6817.7,11.9,286,779,1944.4,3963,15856.7
New Brunswick,2022-03-06,,estimate,24,83.2,171.7,0,4,13,40.4,89,354
New Brunswick,2022-03-07,,estimate,137,379.6,648.4,1,30,83,222,442,1626
New Brunswick,2022-03-08,,estimate,100,279.4,533,0,20,56,151.4,306,1173
New Brunswick,2022-03-09,,estimate,89.5,270.4,507.5,0,17,52,139.4,314,1041
New Brunswick,2022-03-10,,estimate,92,264,475.3,0,20.8,54,148,304,1137
New Brunswick,2022-03-11,,estimate,93,274.2,555,0.9,20,57.6,146,291.2,1093
New Brunswick,2022-03-12,,estimate,632.5,1835.6,3161.7,3,128,359.6,1014.8,2002.8,8691.2
New Brunswick,2022-03-13,,estimate,13,47.8,146.3,0,2,7,22,45.2,192
New Brunswick,2022-03-14,,estimate,63,196.3,373.5,0,11,35,104,221,837
New Brunswick,2022-03-15,,estimate,46.5,138.7,241.9,0,9,28,80,155,573.2
New Brunswick,2022-03-16,,estimate,43,140.4,287,0,9,25,73,152,599
New Brunswick,2022-03-17,,estimate,43,126.1,245.2,0,8,24.6,70,138,493.5
New Brunswick,2022-03-18,,estimate,37,117,232.9,0,7,21,60,129,493
New Brunswick,2022-03-19,,estimate,308.5,740.6,1189.6,2,66.8,191,482,914.2,2754.4
New Brunswick,2022-03-20,,estimate,6,20.9,49.7,0,1,3,9,19,88
New Brunswick,2022-03-21,,estimate,31,95.7,194.3,0,6,17,49,97,402.3
New Brunswick,2022-03-22,,estimate based on partial data,19,64.3,146.9,0,4,11,31,69,246
New Brunswick,2022-03-23,,estimate based on partial data,18,57.9,117.1,0,3,11,31,65,229.1
New Brunswick,2022-03-24,,estimate based on partial data,17,58.3,125.1,0,3,9.6,28,59,249.1
New Brunswick,2022-03-25,,estimate based on partial data,17,60.7,150.5,0,3,11,27,59,259
New Brunswick,2022-03-26,,estimate based on partial data,121,329,561,0,23,72,194,388,1323.6
New Brunswick,2022-03-27,,estimate based on partial data,2,9.8,26.1,0,0,1,3,8,40
New Brunswick,2022-03-28,,estimate based on partial data,12,46,110.1,0,2,7,20,42,202
New Brunswick,2022-03-29,,estimate based on partial data,7,38.6,197.4,0,1,4.6,13,30,140
New Brunswick,2022-03-30,,estimate based on partial data,7,32.3,92.8,0,1,4,12,26,138.1
New Brunswick,2022-03-31,,estimate based on partial data,6,39.6,220.2,0,1,4,11,24,137
New Brunswick,2022-04-01,,forecast,5,47.3,388.2,0,1,3,9,25,162
New Brunswick,2022-04-02,,forecast,46,190.5,540.5,0,9,27,74,153.2,716.1
New Brunswick,2022-04-03,,forecast,1,8.7,63.4,0,0,0,1,4,31
New Brunswick,2022-04-04,,forecast,4,54.2,540.4,0,0,2,8,19,142
New Brunswick,2022-04-05,,forecast,3,48.6,581.5,0,0,1,6,13,118.1
New Brunswick,2022-04-06,,forecast,2,66,861.7,0,0,1,4,12,112
New Brunswick,2022-04-07,,forecast,2,161.7,2843.5,0,0,1,4,13,164
Newfoundland and Labrador,2022-02-01,,estimate,143,145.6,37.3,89,119,134,153,168,210
Newfoundland and Labrador,2022-02-02,,estimate,172,175.8,43.2,112,145,162,182.4,202,251
Newfoundland and Labrador,2022-02-03,,estimate,181,184.9,46.3,117.9,151.8,169,193,215,263
Newfoundland and Labrador,2022-02-04,,estimate,198,202.5,50.8,128,167,187,210,232,293
Newfoundland and Labrador,2022-02-05,,estimate,194,198.6,49.1,126,165,183,206,228.2,284
Newfoundland and Labrador,2022-02-06,,estimate,167,170.7,42.9,106,140,156,178,198,247
Newfoundland and Labrador,2022-02-07,,estimate,168,172.6,42.4,111,143,158.6,179,199.2,247
Newfoundland and Labrador,2022-02-08,,estimate,203,208.9,52.1,134,173,191,216,238,303
Newfoundland and Labrador,2022-02-09,,estimate,255.5,260.9,63.4,168,218,240,270,299,374
Newfoundland and Labrador,2022-02-10,,estimate,265,270.7,65.1,175,225,250,282,311,382
Newfoundland and Labrador,2022-02-11,,estimate,293,298.5,70.6,194,248,276,312,341,424
Newfoundland and Labrador,2022-02-12,,estimate,261,267.6,65.8,172,220,246,278.4,308,387
Newfoundland and Labrador,2022-02-13,,estimate,205,209.5,51.5,134,173,193,218,241,300
Newfoundland and Labrador,2022-02-14,,estimate,196,199.4,47.2,128,166,184,209,228,284
Newfoundland and Labrador,2022-02-15,,estimate,220,224.4,52.8,144,188,207,233,258,320
Newfoundland and Labrador,2022-02-16,,estimate,257,263.8,67.3,168,216.8,240.6,273.4,303.2,381
Newfoundland and Labrador,2022-02-17,,estimate,261,267.2,64.9,172,222,246,278,308,385
Newfoundland and Labrador,2022-02-18,,estimate,276,280,67.5,176.9,233,259,292,320,396
Newfoundland and Labrador,2022-02-19,,estimate,248,256.4,63.6,163,211,235,266,297,373
Newfoundland and Labrador,2022-02-20,,estimate,202,205.8,49.3,133,171,190,214,235,295
Newfoundland and Labrador,2022-02-21,,estimate,192,195.6,47.6,125,163,181,203,224,280
Newfoundland and Labrador,2022-02-22,,estimate,225.5,231.3,56.7,148,192,212.6,241.4,264,333
Newfoundland and Labrador,2022-02-23,,estimate,278,285.8,68.8,185.9,238,264,295,324,407
Newfoundland and Labrador,2022-02-24,,estimate,297,301.9,71.9,198,250,279,312,343.2,432
Newfoundland and Labrador,2022-02-25,,estimate,331.5,339.6,80.6,220,283,313,351,387.2,483
Newfoundland and Labrador,2022-02-26,,estimate,316.5,323.9,77.2,212.9,269,297,335,371,458
Newfoundland and Labrador,2022-02-27,,estimate,266,273.3,69.3,174.9,225,247,284,315,395
Newfoundland and Labrador,2022-02-28,,estimate,270,275.8,64.3,180,230,255,286,315,387
Newfoundland and Labrador,2022-03-01,,estimate,329,337.2,83.1,215,279,309,348,385,488
Newfoundland and Labrador,2022-03-02,,estimate,418.5,428.9,104,278.9,356,395,443.4,492,607.1
Newfoundland and Labrador,2022-03-03,,estimate,456,466.9,112.9,298,390,431,486.4,534,656.1
Newfoundland and Labrador,2022-03-04,,estimate,518.5,525.7,124.9,337,438,486.6,545,601,749
Newfoundland and Labrador,2022-03-05,,estimate,493,502.2,119.5,325,417,462,520.4,571.2,705.1
Newfoundland and Labrador,2022-03-06,,estimate,411.5,419.1,98.5,274,351,387,436,478,594
Newfoundland and Labrador,2022-03-07,,estimate,404,413.5,99.3,263,347,382.6,428,471,587.1
Newfoundland and Labrador,2022-03-08,,estimate,484,494.8,119,319,415,456,512,565,701
