region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alberta,2022-02-01,,estimate,2088,2268.3,900.3,1171.3,1644,1904.2,2292.5,2682.1,4000.7
Alberta,2022-02-02,,estimate,2242.5,2426.2,938.7,1274.3,1773.8,2049.1,2452.4,2864,4239.2
Alberta,2022-02-03,,estimate,2346.6,2529.4,941.9,1374.9,1872.1,2157,2556.9,2975.3,4318.5
Alberta,2022-02-04,,estimate,2383.2,2557.7,918.4,1444.7,1925.2,2193.2,2580.5,2988.7,4300.5
Alberta,2022-02-05,,estimate,2361.1,2514.4,880.7,1445.9,1893.4,2176.6,2546.6,2938.6,4150.6
Alberta,2022-02-06,,estimate,2265.4,2413.4,839.1,1389.1,1834.2,2092.6,2441,2814.4,3979.7
Alberta,2022-02-07,,estimate,2120.7,2268,798.4,1293.3,1721.6,1951,2308.5,2650.6,3736.3
Alberta,2022-02-08,,estimate,1965.5,2100.9,759.8,1160.2,1573.2,1794.7,2138.1,2455.8,3488.5
Alberta,2022-02-09,,estimate,1792.2,1926,722.3,1042.4,1413.7,1630.3,1966.5,2272.2,3182.7
Alberta,2022-02-10,,estimate,1626.8,1753.5,684.9,925.1,1267.2,1478.7,1792.2,2096.6,2963.5
Alberta,2022-02-11,,estimate,1475.5,1590.7,646.7,799.5,1125.3,1330.4,1613.5,1903.2,2790.1
Alberta,2022-02-12,,estimate,1326.2,1441.4,608,700.8,1004.8,1192.8,1460.9,1750.9,2592.6
Alberta,2022-02-13,,estimate,1199.5,1307.8,569.1,618.8,898.9,1070.9,1341.6,1596.2,2373.6
Alberta,2022-02-14,,estimate,1081,1190.1,530.7,555.9,812.7,973,1214.2,1444.5,2181.1
Alberta,2022-02-15,,estimate,984.2,1088,493.6,500.8,736,883.2,1106.9,1324.1,2014.7
Alberta,2022-02-16,,estimate,901,1000.2,458.5,459.7,675.8,809.5,1014.6,1214.8,1873.2
Alberta,2022-02-17,,estimate,830.3,923.9,425.7,421.3,624.6,749.1,935.7,1122.8,1743.1
Alberta,2022-02-18,,estimate,775.1,859.3,395.5,394.3,578.5,693.6,864.8,1045.5,1618.7
Alberta,2022-02-19,,estimate,732.1,805,368.3,370.9,545.7,650.6,809.1,984.2,1508
Alberta,2022-02-20,,estimate,685.3,760,344.2,356.2,517.2,619.7,762.9,925.6,1401.6
Alberta,2022-02-21,,estimate,652.3,723.2,323.3,342,497.6,591.1,729.5,870.7,1334.2
Alberta,2022-02-22,,estimate,627.3,693.6,306,334.4,481.4,566.4,696.4,836.2,1267.9
Alberta,2022-02-23,,estimate,609.3,670.6,292.3,322.5,469.4,545.5,674,808.1,1227.5
Alberta,2022-02-24,,estimate,592.3,653.1,282.2,312.6,460.9,529.8,660,779.1,1178.9
Alberta,2022-02-25,,estimate,579,640.3,275.4,306.6,454.2,523,649,763.9,1156.4
Alberta,2022-02-26,,estimate,572.8,631.4,271.5,311.3,447.8,521.1,636.2,759.1,1138.7
Alberta,2022-02-27,,estimate,567.8,625.5,269.5,308.7,444.3,515.8,629.8,757,1123.5
Alberta,2022-02-28,,estimate,566.1,621.5,268.1,308.2,441.1,514.8,626.5,742.9,1095.9
Alberta,2022-03-01,,estimate,562.1,618.7,265.9,310.1,440.9,513.2,620.8,740.2,1087
Alberta,2022-03-02,,estimate,561.6,616.1,262.1,309.5,443.8,512,620,734.4,1072.5
Alberta,2022-03-03,,estimate,559.4,613,256.6,310.1,442.3,509.1,614.7,731.8,1073.5
Alberta,2022-03-04,,estimate,556.8,609.1,250,311.8,443,507,615.4,720,1054.7
Alberta,2022-03-05,,estimate,551.7,603.8,243.1,310.6,437.8,505.5,612.8,712.3,1054.5
Alberta,2022-03-06,,estimate,549.5,597.2,236.9,314.7,432.5,503.2,604.1,699.8,1051.2
Alberta,2022-03-07,,estimate,541.7,589.2,232.1,313.8,431,499,593.7,689.9,1027.7
Alberta,2022-03-08,,estimate,533.5,579.6,228.7,306.1,421.3,489.2,585.6,679.1,1015.5
Alberta,2022-03-09,,estimate,523.5,568.6,226.4,296.5,411,482,577.7,666.5,995.5
Alberta,2022-03-10,,estimate,514.2,556,224.9,289.9,402.3,468.7,563.8,651.9,964.8
Alberta,2022-03-11,,estimate,500.5,542.2,223.8,281.3,391.6,456,550.3,640,943.7
Alberta,2022-03-12,,estimate,490,527.1,223,268.3,376.7,441.4,535.7,623.7,920.6
Alberta,2022-03-13,,estimate,474.1,510.9,221.9,257.8,362,430.9,519.2,609.6,897
Alberta,2022-03-14,,estimate,456.7,494,220.1,244.2,350.4,414,498.3,587.9,864.1
Alberta,2022-03-15,,estimate,433.2,476.8,216.9,231.1,337.1,398.5,481,569.6,841.2
Alberta,2022-03-16,,estimate,415.1,459.7,212.7,218.8,322.3,378.8,460.7,552.2,827
Alberta,2022-03-17,,estimate,400.4,443.3,208.6,208.7,305.6,358.3,444.6,532.9,809.6
Alberta,2022-03-18,,estimate,382.7,428.3,207.1,194.3,292.4,343.9,431.9,521.8,798.1
Alberta,2022-03-19,,estimate,371.5,415.4,210.6,177.8,273.5,332,414.8,507.3,793.4
Alberta,2022-03-20,,estimate,358.2,405.6,221,156.9,255.4,319.4,400.3,497.3,809.5
Alberta,2022-03-21,,estimate,343.3,399.6,239.6,140.3,238.5,300.3,389.2,497,849.8
Alberta,2022-03-22,,estimate based on partial data,329.5,398.6,268,117.9,224.2,283.1,383.8,500,904.2
Alberta,2022-03-23,,estimate based on partial data,320.3,404.1,309.7,99,203.4,270.8,382.1,508,970.5
Alberta,2022-03-24,,estimate based on partial data,313.9,418.3,372,78.8,185.8,255.2,377.8,526.7,1080.7
Alberta,2022-03-25,,estimate based on partial data,302.1,444.9,471.1,62.1,167.1,240.6,374.5,563.1,1267.8
Alberta,2022-03-26,,estimate based on partial data,290.9,490.3,643.7,48.2,147.9,227.4,373.7,590.7,1486.8
Alberta,2022-03-27,,estimate based on partial data,283.9,567.6,982.7,37.1,130.9,211.2,377.2,636.2,1886.1
Alberta,2022-03-28,,estimate based on partial data,275.8,705.7,1761.8,27.8,114.2,198.3,380,686.4,2518.2
Alberta,2022-03-29,,estimate based on partial data,265.5,981.2,3996.5,21.5,101.7,185.2,382.3,752.8,3350.9
Alberta,2022-03-30,,estimate based on partial data,258,1643.9,12553,15.4,87.3,171.6,395.6,823.4,4502.4
Alberta,2022-03-31,,estimate based on partial data,249,3735.4,55570.3,11.1,74.8,160.3,402.8,939.9,6555.4
Alberta,2022-04-01,,forecast,242.7,11011.1,263513.3,8.6,65.1,148.2,409.1,1000.3,9158.6
Alberta,2022-04-02,,forecast,236,40877.6,1293007.2,6.6,56.3,138.3,416.7,1101.5,13216.9
Alberta,2022-04-03,,forecast,226.9,174329.9,6409107.5,4.9,49,127.9,417.1,1212.1,18803.9
Alberta,2022-04-04,,forecast,221.6,799476.3,31869569,3.8,41.9,120.2,423.9,1305,25782
Alberta,2022-04-05,,forecast,216.1,3804524.2,158644654.2,2.9,37.2,110.1,427.4,1446.1,37089.1
Alberta,2022-04-06,,forecast,209.3,18458370.2,790039810.5,2.2,32.4,100,437.8,1606.2,52603.8
Alberta,2022-04-07,,forecast,199.2,90505143.6,3934976627,1.6,27.7,92.7,439.3,1774.4,78889.6
British Columbia,2022-02-01,,estimate,1736,1741,198.7,1423.1,1597.1,1687.2,1792,1867.6,2074.4
British Columbia,2022-02-02,,estimate,1622.5,1625.3,160.1,1368.3,1514.3,1582.9,1664.8,1731.2,1889.4
British Columbia,2022-02-03,,estimate,1452.9,1460.4,130.1,1254.5,1369.3,1421.2,1488.3,1542.6,1682.8
British Columbia,2022-02-04,,estimate,1261.3,1272.6,116.8,1100.2,1190.7,1235.6,1290.6,1345.4,1481.3
British Columbia,2022-02-05,,estimate,1078.4,1089.1,113,918,1012.9,1054.7,1106.5,1157.4,1290
British Columbia,2022-02-06,,estimate,920.9,926.7,109.5,757.2,851.2,898.1,946.5,994,1119
British Columbia,2022-02-07,,estimate,785,789.8,102.6,629.7,719.9,763,809.5,854.3,969.5
British Columbia,2022-02-08,,estimate,679.8,681.6,93.2,535.1,616.9,655.4,701.5,736.7,844.8
British Columbia,2022-02-09,,estimate,597.4,598.7,82.4,470.2,540.4,575.4,616.2,647.2,745.1
British Columbia,2022-02-10,,estimate,535,537,71.7,426.7,487.9,517.9,551.8,580.9,661.6
British Columbia,2022-02-11,,estimate,490.5,492.3,62,395.1,449.6,475.3,504.5,532.1,597.9
British Columbia,2022-02-12,,estimate,459.4,461.3,54,375,424.5,446.5,472.7,494.6,550.1
British Columbia,2022-02-13,,estimate,440.1,440.9,48.5,365.1,408.2,428.6,450.8,471.7,520.5
British Columbia,2022-02-14,,estimate,426.8,428.6,45.6,357.4,397,416.4,439.1,457.1,507
British Columbia,2022-02-15,,estimate,419.5,422.4,45.1,352.4,391.1,409,431.1,450.5,499.2
British Columbia,2022-02-16,,estimate,416.3,420.1,46.1,352.6,388.7,404.7,428.4,448.4,501.4
British Columbia,2022-02-17,,estimate,414.6,418.5,47.2,349.8,385.7,402.8,426.8,446.5,500.4
British Columbia,2022-02-18,,estimate,413.4,417.6,47.7,346.7,384.4,401.4,425.7,446.6,500.7
British Columbia,2022-02-19,,estimate,411.2,416,47.4,346.1,383.3,400.8,423.4,445.3,496.6
British Columbia,2022-02-20,,estimate,408.9,412.7,46.2,343.6,381.8,397.2,421.1,442.5,493.4
British Columbia,2022-02-21,,estimate,403.8,406.9,44.5,340.8,376.8,392.8,415.5,435,482.7
British Columbia,2022-02-22,,estimate,395.6,398.5,42.6,334,369.1,385.9,406,425.2,472.9
British Columbia,2022-02-23,,estimate,385.1,387.3,40.6,323.7,358.5,375.9,395.9,413.3,458.5
British Columbia,2022-02-24,,estimate,372.1,373.8,38.6,314.4,347.8,363.7,382.5,399,440.2
British Columbia,2022-02-25,,estimate,357.6,358.5,36.4,300.9,333.6,348.1,366.6,381.8,418.4
British Columbia,2022-02-26,,estimate,341.1,341.9,34.2,287.9,318.6,332,349.3,364.6,398.7
British Columbia,2022-02-27,,estimate,323.6,324.7,32.2,274.5,302.5,315.5,331.7,345.5,379.4
British Columbia,2022-02-28,,estimate,306.4,307.4,30.5,260,286.6,298.3,313.9,326.6,359.1
British Columbia,2022-03-01,,estimate,288.9,290.5,29.1,246.3,270.5,281.7,296.9,308.8,341.5
British Columbia,2022-03-02,,estimate,272.3,274.2,27.9,231.1,254.6,266.1,280,291.8,323.2
British Columbia,2022-03-03,,estimate,256.8,258.9,26.8,216.8,240.5,251,264,275.8,306.6
British Columbia,2022-03-04,,estimate,242.9,244.8,25.8,204.8,227.5,237.2,248.9,261.4,290.2
British Columbia,2022-03-05,,estimate,230.4,232.1,24.8,193.8,215.7,224.9,236.4,247.8,274.7
British Columbia,2022-03-06,,estimate,219,220.9,23.9,183.4,205,214.2,225.6,236.5,262.7
British Columbia,2022-03-07,,estimate,209.8,211.4,23.2,175.3,195.4,204.7,216,226.2,252
British Columbia,2022-03-08,,estimate,202.7,203.8,22.6,168,188.4,197.3,208.5,218.3,242.9
British Columbia,2022-03-09,,estimate,197.2,198,22,163,183,191.5,202.5,212.2,235.6
British Columbia,2022-03-10,,estimate,193.4,194.1,21.4,160.3,179.7,187.7,198.3,207.7,230.7
British Columbia,2022-03-11,,estimate,191.3,192.2,20.9,159.4,178.4,186,196.5,205.6,227.4
British Columbia,2022-03-12,,estimate,191.1,192.1,20.4,160.9,178.6,186.5,196.1,205,226.2
British Columbia,2022-03-13,,estimate,193,194,20.1,162.6,180.2,188.8,198.1,206.6,229.1
British Columbia,2022-03-14,,estimate,197.2,197.6,20.3,165.6,183.9,191.9,201.6,210.3,232.6
British Columbia,2022-03-15,,estimate,201.7,202.8,21.1,170.1,188.5,196.4,207,215.5,240
British Columbia,2022-03-16,,estimate,208.1,209.4,22.5,175.1,193.8,201.8,213.3,222.9,248.8
British Columbia,2022-03-17,,estimate,214.9,217,24.4,180.8,199.7,209.1,221.1,231.9,259.7
British Columbia,2022-03-18,,estimate,222.7,225.2,26.4,185.8,207,216.9,229.8,240.6,269.9
British Columbia,2022-03-19,,estimate,231.3,233.6,28.1,190.1,213.6,224.6,238.3,250.8,282.5
British Columbia,2022-03-20,,estimate,239.5,241.5,29.2,197.3,221,232.2,246.8,259.4,294.1
British Columbia,2022-03-21,,estimate,247,248.6,29.8,203,227.9,239.4,254.4,266.4,301.1
British Columbia,2022-03-22,,estimate based on partial data,252.8,254.6,30.4,207.8,234.1,245.1,259.7,273.6,307.9
British Columbia,2022-03-23,,estimate based on partial data,256.8,259.3,32.6,210.1,237.2,249.6,264.8,279.3,315.6
British Columbia,2022-03-24,,estimate based on partial data,260.3,263,38.8,203.9,237.7,252,270.4,285.7,330.3
British Columbia,2022-03-25,,estimate based on partial data,264.2,266.3,50.7,187.4,233.2,252,275.8,296.5,356.6
British Columbia,2022-03-26,,estimate based on partial data,266.1,270.3,69.2,163.4,222.7,249.2,282.3,311.7,391.6
British Columbia,2022-03-27,,estimate based on partial data,267.9,276.3,95.4,139.4,208.5,242,290,330.9,451.1
British Columbia,2022-03-28,,estimate based on partial data,265.5,286.4,132.8,115.3,193.3,232.9,299.3,353.8,530.7
British Columbia,2022-03-29,,estimate based on partial data,262.7,303.4,188.6,92.2,174.5,224.3,304.5,381.7,652.9
British Columbia,2022-03-30,,estimate based on partial data,261.3,332.1,279,70.2,156.1,211.1,310.6,418.7,859.5
British Columbia,2022-03-31,,estimate based on partial data,255,380.9,441.6,52.6,138.7,201.6,318.7,455.4,1139.5
British Columbia,2022-04-01,,forecast,252.6,443.2,672.3,44.2,127,195.9,327.3,491.2,1484.5
British Columbia,2022-04-02,,forecast,251.3,531.4,1057.5,36.6,115.7,188.5,336.2,533.4,1900.1
British Columbia,2022-04-03,,forecast,246.7,657.8,1712.3,30.3,105.7,182.7,346.6,576,2455.3
British Columbia,2022-04-04,,forecast,245.9,841.9,2843.2,25.1,96.5,176.5,353.7,629.5,3137
British Columbia,2022-04-05,,forecast,243,1115.2,4819.1,20.8,87.4,170.3,362.7,688.4,3970.9
British Columbia,2022-04-06,,forecast,240.8,1528.8,8302.4,17,79.5,163.1,369.5,748.8,5185.6
British Columbia,2022-04-07,,forecast,240.4,2167,14485.5,13.9,72.4,156.2,379.8,815.2,6631.5
Manitoba,2022-02-01,,estimate,487.4,532.1,219.9,268.7,383.6,446.7,535.1,625.4,945.8
Manitoba,2022-02-02,,estimate,538.8,583.7,232.6,304.2,422.3,494.2,591.2,684.4,1043.6
Manitoba,2022-02-03,,estimate,584.4,627.2,237.3,334.9,463.1,535.5,637.5,739.2,1091.2
Manitoba,2022-02-04,,estimate,613.5,656.3,235,360.5,493.7,568.1,671.7,772.7,1124
Manitoba,2022-02-05,,estimate,628.6,669.2,228.4,376.1,511.1,582.4,678.2,783.6,1109.1
Manitoba,2022-02-06,,estimate,630,666.8,219.9,387.2,512.1,585.6,678,779.9,1089.7
Manitoba,2022-02-07,,estimate,615.4,650.2,211.2,377.8,499.9,569.5,663.3,759.3,1043.9
Manitoba,2022-02-08,,estimate,589.3,623.8,203.1,363.8,478.3,546.2,638.5,729.5,996.4
Manitoba,2022-02-09,,estimate,556.5,590.5,195.4,339.1,453,514.2,602.9,694.3,955.1
Manitoba,2022-02-10,,estimate,522.6,553.2,188,311.3,422.6,481.1,566.5,652.6,909.2
Manitoba,2022-02-11,,estimate,483.2,514.1,180.4,280.1,385.7,444.8,529.3,606.7,856.6
Manitoba,2022-02-12,,estimate,446.6,475.3,172.7,253.4,353.6,408.8,486.4,562.3,806.8
Manitoba,2022-02-13,,estimate,409.6,437.9,164.7,227.5,325.2,373.4,446.3,520.4,746.7
Manitoba,2022-02-14,,estimate,374.4,403,156.4,205.7,294.2,340.8,409.6,482.6,697
Manitoba,2022-02-15,,estimate,343.1,370.9,147.9,186.5,266.9,312.6,376.6,444.4,655.7
Manitoba,2022-02-16,,estimate,314.3,341.9,139.3,167.4,242.5,286.1,348,410.6,606.7
Manitoba,2022-02-17,,estimate,289.1,315.7,131.1,154.8,223.4,263.7,318.7,381,568.8
Manitoba,2022-02-18,,estimate,266.6,292.7,123.3,142.7,205.6,242.7,294.8,350.4,533
Manitoba,2022-02-19,,estimate,248.3,272.6,116.2,131.2,190.5,227.2,275.4,327.5,502.2
Manitoba,2022-02-20,,estimate,232.8,255.3,109.7,122.7,178.1,211.3,257.3,305.8,472
Manitoba,2022-02-21,,estimate,221.1,240.6,103.9,114.6,167.9,197.9,242.9,287.6,445.2
Manitoba,2022-02-22,,estimate,208.5,228.3,98.9,109.6,159.5,187.3,230.7,274.1,427.6
Manitoba,2022-02-23,,estimate,198.8,218.2,94.5,103.5,152.7,179.8,220.7,262.7,405.6
Manitoba,2022-02-24,,estimate,191.2,210.1,90.9,99.4,145.9,172,212.7,253.1,387.2
Manitoba,2022-02-25,,estimate,185.1,203.8,87.9,98,141.2,166.9,205.4,244.6,372.6
Manitoba,2022-02-26,,estimate,181.3,199.2,85.5,96.4,138.9,163.8,200.8,237.7,363.2
Manitoba,2022-02-27,,estimate,179.7,196,83.7,95.3,136.1,163.1,198.2,234.3,354.4
Manitoba,2022-02-28,,estimate,178.1,194.1,82.4,94.8,134.2,161.5,195.5,233.3,357.1
Manitoba,2022-03-01,,estimate,178.5,193.4,81.5,94.9,134.8,161.2,195.1,232.1,355.8
Manitoba,2022-03-02,,estimate,179,193.7,81,95.3,136.2,161.8,195.4,234.1,350.2
Manitoba,2022-03-03,,estimate,178.8,194.8,80.7,97.1,138.1,161.3,197.3,234.7,344.9
Manitoba,2022-03-04,,estimate,181,196.4,80.6,97.7,140.2,163.8,200,237.9,346.1
Manitoba,2022-03-05,,estimate,183.6,198.4,80.7,98.4,142.1,165.7,202.7,238.6,349.5
Manitoba,2022-03-06,,estimate,186,200.4,81,99.1,144.1,167.4,204.5,240.5,353.5
Manitoba,2022-03-07,,estimate,187.1,202.2,81.4,100.8,145.9,169.2,206,241.3,354.8
Manitoba,2022-03-08,,estimate,187.8,203.3,81.7,101.7,146.9,170.6,207.5,240.1,356.7
Manitoba,2022-03-09,,estimate,188.3,203.6,81.8,102.3,147.1,171,205.8,240.3,353.9
Manitoba,2022-03-10,,estimate,185.1,202.7,81.8,103.6,147.7,170.4,203,241.2,350.2
Manitoba,2022-03-11,,estimate,180.8,200.5,81.8,102.8,147.1,167.6,200.4,237.6,353.7
Manitoba,2022-03-12,,estimate,177.5,196.9,82.2,101,143,162.1,197,231.9,356.8
Manitoba,2022-03-13,,estimate,172.3,191.9,83.3,97,136.4,157.7,190.4,225.7,343.3
Manitoba,2022-03-14,,estimate,165.4,185.8,85.4,89.1,128.1,149.6,184.9,223.2,349.8
Manitoba,2022-03-15,,estimate,156.8,178.9,88.6,81,119.2,140,179.1,217.1,351
Manitoba,2022-03-16,,estimate,148.5,171.4,93,70.3,108,129.9,169.2,210,351.3
Manitoba,2022-03-17,,estimate,136.7,163.7,98.7,58.5,96.8,119.8,159.4,203.6,349.3
Manitoba,2022-03-18,,estimate,127.3,156.3,106,48.1,83.6,108.3,150,200.6,360.3
Manitoba,2022-03-19,,estimate,117.4,149.3,115.1,38.1,71.9,97.8,139.4,192.6,363.6
Manitoba,2022-03-20,,estimate,106.8,143.3,126.4,28.5,60.3,86.7,130.8,183.9,381.4
Manitoba,2022-03-21,,estimate,95.6,138.3,140.6,21.3,50.1,75.2,119.2,174.6,395.5
Manitoba,2022-03-22,,estimate based on partial data,85.7,134.7,159.4,15.4,41.9,65.1,110.8,165.1,419
Manitoba,2022-03-23,,estimate based on partial data,75.6,133,186,11.2,33.7,55.8,100.1,157.6,451.3
Manitoba,2022-03-24,,estimate based on partial data,66.8,133.5,225.7,7.7,27.2,47.5,90.6,152,480.7
Manitoba,2022-03-25,,estimate based on partial data,58.4,137,287.5,5.4,21.2,39.8,80.8,142,517
Manitoba,2022-03-26,,estimate based on partial data,51.3,144.7,385.5,3.7,17,33.1,73.3,133.9,560.7
Manitoba,2022-03-27,,estimate based on partial data,43.7,158.3,543.7,2.6,13.4,27.7,65,129.5,605.5
Manitoba,2022-03-28,,estimate based on partial data,37.3,181.2,807.5,1.7,10.1,23.6,58,122.6,639.5
Manitoba,2022-03-29,,estimate based on partial data,31.7,219.4,1277.2,1.1,7.8,19.4,51.4,119.7,707.1
Manitoba,2022-03-30,,estimate based on partial data,26.7,285.4,2211.9,0.7,5.9,15.5,45.3,116,771
Manitoba,2022-03-31,,estimate based on partial data,22.7,407.4,4355.2,0.5,4.4,12.6,40.3,110.9,898.3
Manitoba,2022-04-01,,forecast,19.6,623.1,8977.6,0.3,3.5,10.5,36.5,104.6,967.7
Manitoba,2022-04-02,,forecast,17,1035.7,19406,0.2,2.7,8.7,32.7,101.1,1100.6
Manitoba,2022-04-03,,forecast,15,1858.7,43005.3,0.2,2.2,7.1,29.8,98.2,1238.9
Manitoba,2022-04-04,,forecast,12.8,3558.7,96455,0.1,1.7,5.9,27.2,95.7,1406.3
Manitoba,2022-04-05,,forecast,11.1,7165.7,217546,0.1,1.3,4.9,24.5,90.5,1651
Manitoba,2022-04-06,,forecast,9.6,14969,491921.7,0,1,4.1,22.3,86.2,1936.8
Manitoba,2022-04-07,,forecast,8.2,32082,1113695.9,0,0.8,3.3,20.3,83.6,2283.6
New Brunswick,2022-02-01,,estimate,855.5,1053,781.7,344.8,573.5,740.7,972.6,1273.5,2388.8
New Brunswick,2022-02-02,,estimate,975.9,1201,882.4,394.9,657.9,851.7,1112.3,1457.3,2654.6
New Brunswick,2022-02-03,,estimate,1098.2,1343.5,964.4,452,748.5,964.1,1246.5,1636.1,2943.3
New Brunswick,2022-02-04,,estimate,1206.2,1472.1,1027.9,512,829.9,1057.9,1380.9,1797.2,3224.3
New Brunswick,2022-02-05,,estimate,1299.7,1581.7,1074.7,560.1,908.8,1138.5,1499.5,1926.5,3504.1
New Brunswick,2022-02-06,,estimate,1381.2,1669.6,1107.3,607.4,967.4,1207.6,1593.3,2023.8,3680.6
New Brunswick,2022-02-07,,estimate,1437.1,1733.6,1128,646.7,1010.4,1257.2,1659.7,2103.2,3801.5
New Brunswick,2022-02-08,,estimate,1479.7,1774.5,1138.5,671.4,1030.1,1284.7,1699,2145.2,3827.7
New Brunswick,2022-02-09,,estimate,1495.2,1793.5,1140.1,679.1,1041.6,1301.4,1724.5,2180.9,3878.7
New Brunswick,2022-02-10,,estimate,1493.5,1792.2,1133.3,674.8,1036.9,1300.3,1716.5,2186.6,3967.9
New Brunswick,2022-02-11,,estimate,1470.7,1772.9,1118.4,651.9,1026.9,1285.7,1702,2159.8,3958.2
New Brunswick,2022-02-12,,estimate,1434.9,1738.3,1095.5,642.2,1013,1251.2,1669.2,2142.6,3800.3
New Brunswick,2022-02-13,,estimate,1403.3,1690.9,1064.8,621.6,986.8,1208.5,1613.9,2090.8,3693.4
New Brunswick,2022-02-14,,estimate,1352.3,1633.4,1026.8,602.2,956.1,1184.3,1561.7,2015.3,3599.2
New Brunswick,2022-02-15,,estimate,1301.4,1568.1,982.4,576.3,921.1,1145.5,1502.4,1934.6,3415.4
New Brunswick,2022-02-16,,estimate,1248.1,1497.1,932.7,550.7,884.3,1097.4,1427.1,1841.3,3234
New Brunswick,2022-02-17,,estimate,1190.9,1422,879.2,527.8,843.6,1045.5,1357,1743.5,3029.8
New Brunswick,2022-02-18,,estimate,1132.6,1344.6,823.1,505,803.4,997,1288,1635.4,2850.2
New Brunswick,2022-02-19,,estimate,1072.8,1266,765.6,484.5,759.5,943.6,1213.6,1537.8,2660.6
New Brunswick,2022-02-20,,estimate,1009.8,1187.4,707.6,464.4,719.4,889.2,1145.7,1436.4,2487
New Brunswick,2022-02-21,,estimate,947.1,1109.5,650,441.1,680.2,835.8,1077.8,1329.2,2329
New Brunswick,2022-02-22,,estimate,891.5,1032.8,593.6,416.4,639.3,782.3,1014.1,1240.7,2146.6
New Brunswick,2022-02-23,,estimate,830.7,958.1,539.2,394.8,601.8,731.5,941.1,1154.6,1966.8
New Brunswick,2022-02-24,,estimate,769.3,885.5,487.5,372,557.4,679.1,871.7,1064,1820.8
New Brunswick,2022-02-25,,estimate,710.2,815.4,439.2,346.7,516,631.8,804,984.6,1664.2
New Brunswick,2022-02-26,,estimate,656.1,748.1,394.4,323.3,477,584.7,736.8,896.8,1513.9
New Brunswick,2022-02-27,,estimate,599.7,683.5,353,300,440,537.9,668.8,816.2,1364.6
New Brunswick,2022-02-28,,estimate,549.6,622,314.6,278.5,406.7,493.5,610.2,738.4,1239.5
New Brunswick,2022-03-01,,estimate,498,563.5,278.8,256.7,374.4,447.2,557.6,674,1094.6
New Brunswick,2022-03-02,,estimate,450.2,508.2,245.2,236.5,341.5,405.7,504.9,605.3,978.8
New Brunswick,2022-03-03,,estimate,404.3,456.3,213.9,212.1,311.4,365.9,453,548.3,862.1
New Brunswick,2022-03-04,,estimate,365.1,408,185.1,190,281.9,331.6,407.3,491.4,750.9
New Brunswick,2022-03-05,,estimate,328.7,363.5,159.4,173.9,254.2,297,363.7,435.6,658.3
New Brunswick,2022-03-06,,estimate,294.4,322.6,136.8,156.6,230.1,266,324.4,385.2,581.3
New Brunswick,2022-03-07,,estimate,262.8,285.5,117.4,140.4,205.6,238.7,288.7,340.2,510.2
New Brunswick,2022-03-08,,estimate,233.2,252,101.1,126.4,182.8,212.5,256,301.1,442.6
New Brunswick,2022-03-09,,estimate,205.1,222,87.6,113.4,160.7,188.3,225.5,264,388.3
New Brunswick,2022-03-10,,estimate,180.1,195.3,76.9,100.8,141.6,165.3,197.4,233.1,333.4
New Brunswick,2022-03-11,,estimate,158,171.6,68.8,87.9,124.5,143.8,172.5,205.4,294.1
New Brunswick,2022-03-12,,estimate,138.6,150.9,62.9,74.9,108.7,125.3,152,180.1,266.2
New Brunswick,2022-03-13,,estimate,120.9,132.8,58.7,64,93.9,109.7,133.6,157.5,238.1
New Brunswick,2022-03-14,,estimate,105.4,117,55.9,53,80.6,95.9,116.8,140,217.4
New Brunswick,2022-03-15,,estimate,91.7,103.4,54,43.7,68.9,82.4,102.5,124.4,200.9
New Brunswick,2022-03-16,,estimate,80.3,91.7,52.9,35.3,58,70.7,90.9,110.9,188.1
New Brunswick,2022-03-17,,estimate,69.4,81.7,52.5,27.4,48.7,61.2,79.9,100.3,172.6
New Brunswick,2022-03-18,,estimate,60.5,73.2,52.8,20.8,40.8,52.4,70.2,91.1,162.5
New Brunswick,2022-03-19,,estimate,52.6,66,54,15.8,33.8,45,62.2,82.5,155.6
New Brunswick,2022-03-20,,estimate,45.9,60.1,56.3,11.7,28,38.3,55.4,74.3,151.4
New Brunswick,2022-03-21,,estimate,39.9,55.4,60,8.3,23,32.3,48.9,67.7,149.8
New Brunswick,2022-03-22,,estimate based on partial data,34.4,51.7,65.4,6,18.6,27,43.4,62,147.9
New Brunswick,2022-03-23,,estimate based on partial data,30,49.1,72.7,4.5,15,22.6,38.1,56.5,155.5
New Brunswick,2022-03-24,,estimate based on partial data,25.8,47.5,82.3,3.3,12.1,19,33.6,52.3,160.1
New Brunswick,2022-03-25,,estimate based on partial data,22.1,47,95.2,2.3,9.7,15.8,29.7,48.9,166
New Brunswick,2022-03-26,,estimate based on partial data,19,47.8,113.3,1.6,7.8,13.4,26.2,46.1,175.4
New Brunswick,2022-03-27,,estimate based on partial data,16.3,50.3,140.9,1.1,6.2,11.1,22.7,43.8,184.5
New Brunswick,2022-03-28,,estimate based on partial data,14,55.2,187,0.8,4.9,9.3,19.7,41.2,203.1
New Brunswick,2022-03-29,,estimate based on partial data,11.8,63.7,269.1,0.5,3.8,7.8,17.7,38.3,224.7
New Brunswick,2022-03-30,,estimate based on partial data,10.2,78.3,421.1,0.3,3,6.5,15.7,36.2,244.4
